Array Size, Run Time, Cutoff
100000,52.78824854,2350
100000,49.70241944,2360
100000,49.07093173,2370
100000,63.73570226,2380
100000,54.06333989,2390
100000,55.40884885,2400
100000,56.5248923,2410
100000,47.98391926,2420
100000,49.68997911,2430
100000,52.18354209,2440
100000,54.86296244,2450
100000,47.19111279,2460
100000,51.72107077,2470
100000,54.12052379,2480
100000,56.05692015,2490
100000,50.62504893,2500
100000,53.83287294,2510
100000,61.61226373,2520
100000,53.00777732,2530
100000,54.69214066,2540
100000,49.42615106,2550
100000,56.56038672,2560
100000,59.19678075,2570
100000,52.96504366,2580
100000,56.09740763,2590
100000,54.37364639,2600
100000,55.29070099,2610
100000,50.32211565,2620
100000,48.45209239,2630
100000,49.07936633,2640
100000,48.13808694,2650
100000,53.20782754,2660
100000,51.10718217,2670
100000,56.54109858,2680
100000,54.84930206,2690
100000,64.74721944,2700
100000,54.52815259,2710
100000,52.39445996,2720
100000,49.54069518,2730
100000,53.17061938,2740
100000,52.86271773,2750
100000,56.87695923,2760
100000,58.36966111,2770
100000,50.79248206,2780
100000,53.70362469,2790
100000,52.87636048,2800
100000,50.3105357,2810
100000,53.08961268,2820
100000,47.6817582,2830
100000,57.44425654,2840
100000,54.37461609,2850
100000,55.79893143,2860
100000,49.48146962,2870
100000,47.49319273,2880
100000,50.93305284,2890
100000,49.23780068,2900
100000,51.87223416,2910
100000,51.4176262,2920
100000,52.1908448,2930
100000,53.43744116,2940
100000,50.63107163,2950
100000,52.8061897,2960
100000,52.49232881,2970
100000,57.23828589,2980
100000,53.13595008,2990
100000,53.56768378,3000
100000,55.00663625,3010
100000,49.51444284,3020
100000,55.62868088,3030
100000,55.31052865,3040
100000,53.72152001,3050
100000,53.37218585,3060
100000,47.83155344,3070
100000,57.62788538,3080
100000,57.23501713,3090
100000,50.75308769,3100
100000,57.75181263,3110
100000,54.52905529,3120
100000,14.09793162,3130
100000,12.32701843,3140
100000,10.49749325,3150
100000,10.23922243,3160
100000,12.20869427,3170
100000,12.69357793,3180
100000,11.71420884,3190
100000,12.74017979,3200
100000,12.50988209,3210
100000,13.87740141,3220
100000,9.00297538,3230
100000,11.32451415,3240
100000,10.49797281,3250
100000,10.46855397,3260
100000,13.32097881,3270
100000,9.17256654,3280
100000,13.79504418,3290
100000,13.5614213,3300
100000,10.61124749,3310
100000,10.55852772,3320
100000,8.78422236,3330
100000,9.12586594,3340
100000,12.43105455,3350
100000,13.01940311,3360
100000,8.82369784,3370
100000,8.67111693,3380
100000,13.29379556,3390
100000,12.01792141,3400
100000,11.75649468,3410
100000,12.14049108,3420
100000,15.56013566,3430
100000,13.01604267,3440
100000,10.77295413,3450
100000,9.92230084,3460
100000,13.99457605,3470
100000,9.56916547,3480
100000,9.31118381,3490
100000,12.42931968,3500
100000,13.08088188,3510
100000,13.17242478,3520
100000,12.40142063,3530
100000,10.53538547,3540
100000,12.24516191,3550
100000,11.24329586,3560
100000,11.46116735,3570
100000,10.98558924,3580
100000,8.33879302,3590
100000,9.48812351,3600
100000,11.87608827,3610
100000,11.70695903,3620
100000,9.184217,3630
100000,8.74714821,3640
100000,9.8676593,3650
100000,14.38247945,3660
100000,9.96823273,3670
100000,15.63004198,3680
100000,11.23268915,3690
100000,13.20101849,3700
100000,10.43594747,3710
100000,8.77170093,3720
100000,10.92161042,3730
100000,11.09433986,3740
100000,12.78077306,3750
100000,10.46741149,3760
100000,12.63553364,3770
100000,8.78487118,3780
100000,11.27450248,3790
100000,10.5565566,3800
100000,10.56683538,3810
100000,11.02640114,3820
100000,15.46708003,3830
100000,10.71857707,3840
100000,13.06830051,3850
100000,13.63163793,3860
100000,10.26341902,3870
100000,13.63878548,3880
100000,7.47819945,3890
100000,11.91169906,3900
100000,8.57894284,3910
100000,12.38053159,3920
100000,15.36465536,3930
100000,11.30894258,3940
100000,12.62868934,3950
100000,10.56614073,3960
100000,8.33851798,3970
100000,11.25512265,3980
100000,10.64058876,3990
100000,8.01217445,4000
100000,15.60280937,4010
100000,10.45107474,4020
100000,16.70541105,4030
100000,10.41408169,4040
100000,12.66043545,4050
100000,11.43252779,4060
100000,10.88562232,4070
100000,11.23005862,4080
100000,13.03160013,4090
100000,16.29090622,4100
100000,12.41094481,4110
100000,10.63660771,4120
100000,13.92243413,4130
100000,11.90882875,4140
100000,10.92972413,4150
100000,10.08853155,4160
100000,10.61067273,4170
100000,10.81801859,4180
100000,11.1016884,4190
100000,10.00859681,4200
100000,11.55984369,4210
100000,11.87177223,4220
100000,12.97011078,4230
100000,9.20654471,4240
100000,10.71621805,4250
100000,14.78237182,4260
100000,10.95377261,4270
100000,11.83696188,4280
100000,10.86715577,4290
100000,12.56135712,4300
100000,10.88526618,4310
100000,12.26906583,4320
100000,14.26697974,4330
100000,11.89693851,4340
100000,15.74383502,4350
100000,11.50989197,4360
100000,15.96097306,4370
100000,11.82982843,4380
100000,13.6273889,4390
100000,10.43176896,4400
100000,10.34438341,4410
100000,9.83127981,4420
100000,10.64700638,4430
100000,8.8191385,4440
100000,12.53668451,4450
100000,10.74994587,4460
100000,12.30883398,4470
100000,10.56918029,4480
100000,12.39673787,4490
100000,10.34107939,4500
100000,13.1262919,4510
100000,9.16745359,4520
100000,9.54896052,4530
100000,11.43647005,4540
100000,13.67375451,4550
100000,9.76749139,4560
100000,10.3484773,4570
100000,13.27861187,4580
100000,12.67438499,4590
100000,10.76061959,4600
100000,10.73211755,4610
100000,12.05166686,4620
100000,10.59093323,4630
100000,9.3580572,4640
100000,10.84521947,4650
100000,11.07813358,4660
100000,15.0652553,4670
100000,12.78895378,4680
100000,13.46686705,4690
100000,8.58959892,4700
100000,14.74422219,4710
100000,11.36983954,4720
100000,13.59702151,4730
100000,10.87105924,4740
100000,8.49992842,4750
100000,12.82811542,4760
100000,9.82216819,4770
100000,7.11981715,4780
100000,10.20317087,4790
100000,11.27875151,4800
100000,11.90034479,4810
100000,10.41915232,4820
100000,14.95613091,4830
100000,10.51950007,4840
100000,10.89990684,4850
100000,13.41695411,4860
100000,7.35439562,4870
100000,10.62719636,4880
100000,10.86599566,4890
100000,7.53155746,4900
100000,9.4069017,4910
100000,10.78601155,4920
100000,14.8907663,4930
100000,9.61737175,4940
100000,10.57204353,4950
100000,10.10929717,4960
100000,11.60707674,4970
100000,9.01677681,4980
100000,10.2239788,4990
100000,9.80017899,5000
100000,10.53862602,5010
100000,10.09933574,5020
100000,10.88128161,5030
100000,7.70868756,5040
100000,8.39329351,5050
100000,11.97877034,5060
100000,9.92001588,5070
100000,10.53639748,5080
100000,10.4718862,5090
100000,12.21093338,5100
100000,12.51030523,5110
100000,10.73551679,5120
100000,12.52075327,5130
100000,11.19738514,5140
100000,9.60931092,5150
100000,11.64700357,5160
100000,12.28596323,5170
100000,9.29608123,5180
100000,13.01662448,5190
100000,9.44619029,5200
100000,12.05106036,5210
100000,10.00397399,5220
100000,11.26557421,5230
100000,8.73131218,5240
100000,10.1487127,5250
100000,15.79960492,5260
100000,11.84390138,5270
100000,12.61556141,5280
100000,10.27153979,5290
100000,7.94949678,5300
100000,9.25946195,5310
100000,8.56475706,5320
100000,9.17816962,5330
100000,9.32280607,5340
100000,12.68812999,5350
100000,11.21944132,5360
100000,13.2982879,5370
100000,9.02323323,5380
100000,11.64191882,5390
100000,11.09411419,5400
100000,10.74035116,5410
100000,9.49340924,5420
100000,12.82566121,5430
100000,9.80017546,5440
100000,11.04639805,5450
100000,10.25972006,5460
100000,13.49810186,5470
100000,9.40852374,5480
100000,13.5003022,5490
100000,11.85353841,5500
100000,12.03359523,5510
100000,9.74494506,5520
100000,10.07020958,5530
100000,11.13413269,5540
100000,9.88930294,5550
100000,9.95611328,5560
100000,12.39404387,5570
100000,11.33359403,5580
100000,12.36471671,5590
100000,11.40179017,5600
100000,12.02008647,5610
100000,10.87811863,5620
100000,12.21657173,5630
100000,11.51170794,5640
100000,9.72774793,5650
100000,10.82435159,5660
100000,8.14117234,5670
100000,9.18621282,5680
100000,12.27516258,5690
100000,7.47811835,5700
100000,11.20789665,5710
100000,12.34144047,5720
100000,13.26251491,5730
100000,11.72022096,5740
100000,11.4638296,5750
100000,11.95092418,5760
100000,9.72474011,5770
100000,14.18850483,5780
100000,9.85125909,5790
100000,11.30138952,5800
100000,12.60282841,5810
100000,9.34068728,5820
100000,12.67757969,5830
100000,11.80317412,5840
100000,8.64155352,5850
100000,10.70423966,5860
100000,11.05700125,5870
100000,9.37098766,5880
100000,11.1882453,5890
100000,12.6281851,5900
100000,7.65833033,5910
100000,11.66310406,5920
100000,10.31199201,5930
100000,11.5962373,5940
100000,12.5107319,5950
100000,10.17820559,5960
100000,9.55216933,5970
100000,9.7269228,5980
100000,12.1607454,5990
100000,7.02938146,6000
100000,10.55535065,6010
100000,12.50450468,6020
100000,10.70919393,6030
100000,15.18290598,6040
100000,10.10168064,6050
100000,11.71043584,6060
100000,11.88566181,6070
100000,8.41672843,6080
100000,9.68404105,6090
100000,10.56688123,6100
100000,11.22931108,6110
100000,13.40439741,6120
100000,11.61763409,6130
100000,9.80771442,6140
100000,10.47275011,6150
100000,11.91088451,6160
100000,13.88283524,6170
100000,14.94502701,6180
100000,12.86101107,6190
100000,13.84440351,6200
100000,13.18508726,6210
100000,11.45772227,6220
100000,8.40648844,6230
100000,13.01468861,6240
100000,2.41504222,6250
100000,2.38954448,6260
100000,2.64682091,6270
100000,2.41740475,6280
100000,2.53633542,6290
100000,2.43485576,6300
100000,2.49388033,6310
100000,2.34631717,6320
100000,2.56737629,6330
100000,2.36841214,6340
100000,2.5226574,6350
100000,2.3675976,6360
100000,2.52016088,6370
100000,2.37586999,6380
100000,2.55964693,6390
100000,2.49305521,6400
100000,2.48806215,6410
100000,2.42338513,6420
100000,2.52431471,6430
100000,2.37117667,6440
100000,2.99085523,6450
100000,2.40052497,6460
100000,2.49274843,6470
100000,2.40774305,6480
100000,2.53112727,6490
100000,2.3567511,6500
100000,2.57448153,6510
100000,2.3505803,6520
100000,2.52102126,6530
100000,2.39422723,6540
100000,2.55062699,6550
100000,2.34148631,6560
100000,2.51588716,6570
100000,2.38753104,6580
100000,2.4874768,6590
100000,2.40774305,6600
100000,2.51334126,6610
100000,2.34546383,6620
100000,2.88008412,6630
100000,2.34267463,6640
100000,2.51705432,6650
100000,2.36606724,6660
100000,2.50256882,6670
100000,2.42454172,6680
100000,2.51518192,6690
100000,2.36037601,6700
100000,2.58477089,6710
100000,2.40789819,6720
100000,2.49541422,6730
100000,2.3849393,6740
100000,2.51491394,6750
100000,2.35558041,6760
100000,2.52825344,6770
100000,2.78398893,6780
100000,2.46866116,6790
100000,2.39480201,6800
100000,2.48969476,6810
100000,2.4298204,6820
100000,2.53208638,6830
100000,3.10853411,6840
100000,11.1441717,6850
100000,2.3595403,6860
100000,2.87116291,6870
100000,2.32507551,6880
100000,2.51505498,6890
100000,2.39217853,6900
100000,2.50443768,6910
100000,2.3720441,6920
100000,2.49150369,6930
100000,2.41362822,6940
100000,2.50668033,6950
100000,2.33404256,6960
100000,2.35406415,6970
100000,2.52727668,6980
100000,2.36189579,6990
100000,2.94759264,7000
100000,2.38702328,7010
100000,2.50489609,7020
100000,2.37731925,7030
100000,2.54869465,7040
100000,2.42035263,7050
100000,2.46967318,7060
100000,2.3599176,7070
100000,2.5297838,7080
100000,2.39170602,7090
100000,2.49725488,7100
100000,2.32967717,7110
100000,2.5333276,7120
100000,2.40527473,7130
100000,2.51761145,7140
100000,2.38372982,7150
100000,2.47541378,7160
100000,2.35626802,7170
100000,2.60772979,7180
100000,2.44040243,7190
100000,3.0911924,7200
100000,2.91781767,7210
100000,2.43495098,7220
100000,2.79529735,7230
100000,2.39917798,7240
100000,2.48033279,7250
100000,2.40472112,7260
100000,2.54154358,7270
100000,2.41287362,7280
100000,2.54220649,7290
100000,2.36567231,7300
100000,2.52534082,7310
100000,2.42226381,7320
100000,2.61064593,7330
100000,2.50610204,7340
100000,2.52339438,7350
100000,2.44684122,7360
100000,2.51482226,7370
100000,2.34222328,7380
100000,2.54827856,7390
100000,2.36136333,7400
100000,2.49358061,7410
100000,2.37663165,7420
100000,2.4909113,7430
100000,2.3698614,7440
100000,2.49426821,7450
100000,2.38631451,7460
100000,2.56021112,7470
100000,2.81074551,7480
100000,2.38204079,7490
100000,2.49478656,7500
100000,2.34169788,7510
100000,2.54850071,7520
100000,2.34047429,7530
100000,2.5128476,7540
100000,2.38793655,7550
100000,2.48547394,7560
100000,2.35267837,7570
100000,2.5765655,7580
100000,2.53469575,7590
100000,2.34428256,7600
100000,2.50248066,7610
100000,2.35309094,7620
100000,2.50224088,7630
100000,2.36012917,7640
100000,2.55725266,7650
100000,2.36393038,7660
100000,2.47440177,7670
100000,2.35098229,7680
100000,2.52847559,7690
100000,2.3658733,7700
100000,2.50467041,7710
100000,2.34717402,7720
100000,2.93508885,7730
100000,2.37540454,7740
100000,2.52690997,7750
100000,2.35402537,7760
100000,2.38985126,7770
100000,2.40299329,7780
100000,2.36633523,7790
100000,2.31594626,7800
100000,2.4131275,7810
100000,2.39745016,7820
100000,2.49567516,7830
100000,2.33891573,7840
100000,2.35478702,7850
100000,2.34850339,7860
100000,2.39272509,7870
100000,2.46143957,7880
100000,2.4259945,7890
100000,2.5334228,7900
100000,2.34608091,7910
100000,2.53684672,7920
100000,2.37185721,7930
100000,2.3866636,7940
100000,2.40409698,7950
100000,2.38218184,7960
100000,2.54918479,7970
100000,2.38203374,7980
100000,2.48194425,7990
100000,2.38677644,8000
100000,2.54657542,8010
100000,2.38557754,8020
100000,2.73343776,8030
100000,2.68554531,8040
100000,2.44293423,8050
100000,2.39424839,8060
100000,2.55666026,8070
100000,2.3771641,8080
100000,2.51988937,8090
100000,2.3757501,8100
100000,2.53200529,8110
100000,2.37622261,8120
100000,2.46877047,8130
100000,2.3887123,8140
100000,2.38964321,8150
100000,2.57974611,8160
100000,2.35438856,8170
100000,2.53246368,8180
100000,2.38749578,8190
100000,2.56519007,8200
100000,2.37491793,8210
100000,2.52912088,8220
100000,2.33977259,8230
100000,2.48906006,8240
100000,2.35422636,8250
100000,2.5037395,8260
100000,2.37420917,8270
100000,2.54075723,8280
100000,2.32754031,8290
100000,2.64065716,8300
100000,2.40800398,8310
100000,2.53782699,8320
100000,2.40843418,8330
100000,2.55048241,8340
100000,2.39699175,8350
100000,2.52199448,8360
100000,2.34193766,8370
100000,2.5151784,8380
100000,2.40765842,8390
100000,2.50194116,8400
100000,2.36492828,8410
100000,2.51718832,8420
100000,2.36083793,8430
100000,2.5943374,8440
100000,2.42693246,8450
100000,2.35360222,8460
100000,2.79553362,8470
100000,2.33123221,8480
100000,2.33688466,8490
100000,2.41651263,8500
100000,2.55926258,8510
100000,2.38737941,8520
100000,2.4924205,8530
100000,2.33137678,8540
100000,2.53651878,8550
100000,2.38958327,8560
100000,2.48179262,8570
100000,2.67584129,8580
100000,2.87088082,8590
100000,2.38263319,8600
100000,2.4829492,8610
100000,2.3574246,8620
100000,2.52771746,8630
100000,2.35106339,8640
100000,2.50580231,8650
100000,2.37733335,8660
100000,2.89453084,8670
100000,2.42403042,8680
100000,2.54910721,8690
100000,2.38223121,8700
100000,2.56011591,8710
100000,2.36362361,8720
100000,2.53170203,8730
100000,2.37587353,8740
100000,2.52647624,8750
100000,2.38850073,8760
100000,2.53041499,8770
100000,2.38230878,8780
100000,2.46922183,8790
100000,2.32479694,8800
100000,2.49278017,8810
100000,2.37301379,8820
100000,2.46788188,8830
100000,2.39355021,8840
100000,2.48126017,8850
100000,2.3862052,8860
100000,2.86250969,8870
100000,2.34590108,8880
100000,2.53830655,8890
100000,2.39861732,8900
100000,2.53092627,8910
100000,2.3732289,8920
100000,2.83847883,8930
100000,2.35744576,8940
100000,2.50849631,8950
100000,2.39568002,8960
100000,2.5048432,8970
100000,2.39591979,8980
100000,2.56767249,8990
100000,2.42082161,9000
100000,2.5217547,9010
100000,2.39648751,9020
100000,2.54317619,9030
100000,2.42148101,9040
100000,2.54191029,9050
100000,2.37360266,9060
100000,2.54590192,9070
100000,2.40695671,9080
100000,2.51925465,9090
100000,2.37888487,9100
100000,3.49913503,9110
100000,2.38239341,9120
100000,2.50969873,9130
100000,2.34531925,9140
100000,2.53418798,9150
100000,2.37633897,9160
100000,2.51654303,9170
100000,2.40020409,9180
100000,2.49630281,9190
100000,2.36176884,9200
100000,2.49221245,9210
100000,2.37028102,9220
100000,2.50881013,9230
100000,2.33368995,9240
100000,2.52803129,9250
100000,2.40668872,9260
100000,2.49087251,9270
100000,2.42148101,9280
100000,2.61470455,9290
100000,2.34148984,9300
100000,2.36909269,9310
100000,2.52993542,9320
100000,2.3754398,9330
100000,2.52727669,9340
100000,2.43271186,9350
100000,2.51737168,9360
100000,2.4177609,9370
100000,2.51816153,9380
100000,2.65795656,9390
100000,2.50670854,9400
100000,2.42462282,9410
100000,2.5142898,9420
100000,2.39331044,9430
100000,2.54461487,9440
100000,2.3740258,9450
100000,2.48882028,9460
100000,2.34995617,9470
100000,2.49852783,9480
100000,2.77245483,9490
100000,2.47691593,9500
100000,2.34217744,9510
100000,2.59650951,9520
100000,2.4767643,9530
100000,2.71023908,9540
100000,2.49876055,9550
100000,2.40875505,9560
100000,2.91500025,9570
100000,2.36223077,9580
100000,2.52726964,9590
100000,2.44167185,9600
100000,2.53572539,9610
100000,2.3936031,9620
100000,2.55505586,9630
100000,2.3710462,9640
100000,2.52314755,9650
100000,2.39693886,9660
100000,2.52070744,9670
100000,2.3084602,9680
100000,12.32491683,9690
100000,2.34881017,9700
100000,2.47999427,9710
100000,2.32865458,9720
100000,2.51738578,9730
100000,2.3814625,9740
100000,2.51181091,9750
100000,2.62293816,9760
100000,2.51908892,9770
100000,2.34919805,9780
100000,2.52208617,9790
100000,2.39210801,9800
100000,2.52537608,9810
100000,2.34488201,9820
100000,2.50923681,9830
100000,2.42983803,9840
100000,2.51319669,9850
100000,2.3324311,9860
100000,2.36913501,9870
100000,2.4920573,9880
100000,2.32941976,9890
100000,2.51564032,9900
100000,2.39100784,9910
100000,2.55008043,9920
100000,2.33073502,9930
100000,2.52939239,9940
100000,2.81596424,9950
100000,2.49793191,9960
100000,2.36084498,9970
100000,2.56486214,9980
100000,2.38952685,9990
100000,2.50529807,10000
100000,2.38347242,10010
100000,2.53979812,10020
100000,2.398642,10030
100000,2.51968485,10040
100000,2.39875131,10050
100000,2.6348954,10060
100000,2.43168221,10070
100000,2.4916659,10080
100000,2.3845479,10090
100000,2.39238305,10100
100000,2.3176635,10110
100000,2.38334547,10120
100000,2.37463584,10130
100000,2.36733313,10140
100000,2.59394599,10150
100000,2.37502018,10160
100000,2.52822523,10170
100000,2.40164278,10180
100000,2.35714955,10190
100000,2.37921985,10200
100000,2.37086989,10210
100000,2.37721346,10220
100000,2.39541908,10230
100000,2.56145586,10240
100000,2.33165535,10250
100000,2.33665898,10260
100000,3.06393158,10270
100000,3.64815098,10280
100000,2.51731526,10290
100000,2.40629379,10300
100000,2.51484694,10310
100000,2.40080707,10320
100000,2.53179019,10330
100000,2.37093336,10340
100000,2.53503779,10350
100000,2.40708718,10360
100000,2.55919206,10370
100000,2.39973159,10380
100000,2.51889851,10390
100000,2.39245357,10400
100000,2.44746535,10410
100000,2.33654615,10420
100000,2.52755173,10430
100000,2.36882118,10440
100000,2.48213818,10450
100000,2.3590008,10460
100000,2.50480793,10470
100000,2.37943495,10480
100000,2.51958963,10490
100000,2.41106117,10500
100000,2.50220562,10510
100000,2.78379499,10520
100000,2.50442358,10530
100000,2.3726365,10540
100000,2.48203593,10550
100000,2.40259836,10560
100000,2.39959054,10570
100000,2.37306669,10580
100000,2.37552443,10590
100000,2.50779107,10600
100000,2.41550062,10610
100000,2.85247421,10620
100000,2.37134591,10630
100000,2.48274469,10640
100000,2.41621291,10650
100000,2.50711052,10660
100000,2.41746822,10670
100000,2.55047184,10680
100000,2.42015164,10690
100000,2.53007294,10700
100000,2.37199473,10710
100000,2.52851437,10720
100000,2.44479604,10730
100000,2.46247979,10740
100000,2.32430681,10750
100000,2.50520992,10760
100000,2.35884212,10770
100000,2.4717783,10780
100000,2.31272334,10790
100000,2.51498093,10800
100000,2.34868322,10810
100000,2.48586887,10820
100000,2.34715287,10830
100000,2.89913249,10840
100000,2.39242536,10850
100000,2.39390988,10860
100000,2.51847184,10870
100000,2.3435738,10880
100000,2.53394115,10890
100000,2.39881831,10900
100000,2.53470986,10910
100000,2.35744575,10920
100000,2.53581355,10930
100000,2.36399738,10940
100000,2.56311668,10950
100000,2.34960355,10960
100000,2.46754337,10970
100000,2.36980851,10980
100000,2.49549885,10990
100000,2.33264267,11000
100000,2.4820324,11010
100000,2.38042933,11020
100000,2.52031955,11030
100000,2.71567997,11040
100000,2.48934215,11050
100000,2.38248862,11060
100000,2.38117688,11070
100000,2.41787021,11080
100000,2.36145148,11090
100000,2.33051287,11100
100000,2.40406173,11110
100000,2.3554852,11120
100000,2.53434666,11130
100000,2.33953633,11140
100000,2.50762887,11150
100000,2.45099857,11160
100000,2.56771128,11170
100000,2.34415209,11180
100000,2.53214633,11190
100000,2.38633919,11200
100000,2.38871231,11210
100000,2.38543296,11220
100000,2.40872332,11230
100000,2.43587483,11240
100000,2.51961784,11250
100000,2.38533071,11260
100000,2.42287032,11270
100000,2.415148,11280
100000,2.37164212,11290
100000,2.46993763,11300
100000,2.35845424,11310
100000,2.52053465,11320
100000,2.33591143,11330
100000,2.50762534,11340
100000,2.32608752,11350
100000,2.52426887,11360
100000,2.39662151,11370
100000,2.49936705,11380
100000,2.36723793,11390
100000,2.49799185,11400
100000,2.41904795,11410
100000,2.51119735,11420
100000,2.43563858,11430
100000,2.50432837,11440
100000,2.38173049,11450
100000,2.38283418,11460
100000,2.52471669,11470
100000,2.34833413,11480
100000,2.53682908,11490
100000,2.38699859,11500
100000,2.53182898,11510
100000,2.70153649,11520
100000,2.47424662,11530
100000,2.38179748,11540
100000,2.49221245,11550
100000,2.55568352,11560
100000,2.36110945,11570
100000,2.50262524,11580
100000,2.35608113,11590
100000,2.41594492,11600
100000,2.40871627,11610
100000,2.34452586,11620
100000,2.3649706,11630
100000,2.53052077,11640
100000,2.71394156,11650
100000,2.34955066,11660
100000,2.39950238,11670
100000,2.36342614,11680
100000,2.3886312,11690
100000,2.3921609,11700
100000,2.88847641,11710
100000,2.45987747,11720
100000,2.57944285,11730
100000,2.80136943,11740
100000,3.39348745,11750
100000,3.63206106,11760
100000,3.63068939,11770
100000,2.79583686,11780
100000,2.50514997,11790
100000,2.3687824,11800
100000,2.53324297,11810
100000,2.39649103,11820
100000,2.80210992,11830
100000,2.33238878,11840
100000,2.53464991,11850
100000,2.39768641,11860
100000,2.52164892,11870
100000,2.42515528,11880
100000,2.5539028,11890
100000,2.36505171,11900
100000,2.50166612,11910
100000,2.4283923,11920
100000,2.55973509,11930
100000,2.36296773,11940
100000,2.49729014,11950
100000,2.36387749,11960
100000,2.52529851,11970
100000,2.2991229,11980
100000,2.55170599,11990
100000,2.45993036,12000
100000,2.5091698,12010
100000,2.35394075,12020
100000,2.48741687,12030
100000,2.38520376,12040
100000,2.33429645,12050
100000,2.48293157,12060
100000,2.3218667,12070
100000,2.59414345,12080
100000,2.3769349,12090
100000,2.51313674,12100
100000,2.38715374,12110
100000,2.51001961,12120
100000,2.39267925,12130
100000,2.50053422,12140
100000,2.37827132,12150
100000,2.54882864,12160
100000,2.34762537,12170
100000,2.55561299,12180
100000,2.37003771,12190
100000,2.77269461,12200
100000,2.35234691,12210
100000,2.52553476,12220
100000,2.40856817,12230
100000,2.52576749,12240
100000,2.46636209,12250
100000,2.57625872,12260
100000,2.37829952,12270
100000,2.47244474,12280
100000,2.34255827,12290
100000,2.52559823,12300
100000,2.34302372,12310
100000,2.37981225,12320
100000,2.37132829,12330
100000,2.38808465,12340
100000,2.3711555,12350
100000,2.47938425,12360
100000,2.38513324,12370
100000,2.52267504,12380
100000,2.40411462,12390
100000,2.53986159,12400
100000,2.42834999,12410
100000,2.85238253,12420
100000,2.38471363,12430
100000,2.53632484,12440
100000,2.39847274,12450
100000,2.51422634,12460
100000,2.38888156,12470
100000,2.64565375,12480
100000,2.35500917,12490
100000,2.17900744,12500
100000,2.23569062,12510
100000,3.00733303,12520
100000,2.82873956,12530
100000,3.47585526,12540
100000,3.1444552,12550
100000,3.1821006,12560
100000,2.84954749,12570
100000,3.04133588,12580
100000,3.21175216,12590
100000,3.18137421,12600
100000,3.12014931,12610
100000,3.46593966,12620
100000,3.17859911,12630
