Array Size, Run Time, Cutoff
2000,2.7881741850977235,1000
2000,2.729044208757491,1000
2000,2.6946601303227133,1000
2000,2.658109441051779,1000
2000,2.7551535850901048,1000
2000,2.7808436528350398,1000
2000,2.7669191531204853,1000
2000,3.50932287518799,1000
2000,3.1478708501035872,1000
2000,2.783472623865231,1000
2000,2.8104164753719183,1000
2000,3.446925386782405,1000
2000,3.1205861716325045,1000
2000,7.402986701339846,1000
2000,3.1659445489220746,1000
2000,2.7944311573993836,1000
2000,2.809276308827013,1000
2000,2.8929601312141813,1000
2000,3.6117228654773346,1000
2000,2.8077992290191425,1000
2000,3.2582360534199912,1000
2000,3.1727265250915115,1000
2000,3.209766979696961,1000
2000,3.323470280108522,1000
2000,3.26807025914967,1000
2000,2.8492630585341137,1000
2000,3.6490885427695896,1000
2000,2.905583896100984,1000
2000,2.8778994989509323,1000
2000,2.9401951208655497,1000
2000,3.2664442660021673,1000
2000,2.9755665696271585,1000
2000,3.2101039441729617,1000
2000,2.9233478467789324,1000
2000,2.983531765814976,1000
2000,2.99567359981702,1000
2000,2.913697988840818,1000
2000,2.9334798768188666,1000
2000,2.9480154770386653,1000
2000,2.9534418327557277,1000
2000,3.0779391105937988,1000
2000,3.2297446564215453,1000
2000,3.2031534136638298,1000
2000,3.2268650022572607,1000
2000,3.1569332247429442,1000
2000,3.1336134572992576,1000
2000,3.1947650459290386,1000
2000,3.5700749354973893,1000
2000,3.2252232841119435,1000
2000,3.1968063469469254,1000
2000,3.217030902186737,1000
2000,3.0902140913003433,1000
2000,4.0984480232246,1000
2000,3.1976565122049783,1000
2000,3.213214779973961,1000
2000,3.1510248690357194,1000
2000,3.229513468344721,1000
2000,3.2256387136612608,1000
2000,3.150084569173764,1000
2000,3.213951301667606,1000
2000,3.2451853023772363,1000
2000,3.499959047168726,1000
2000,3.1092280833328787,1000
2000,3.1321716345469786,1000
2000,3.6246482681352403,1000
2000,3.135995562496092,1000
2000,3.14896407928884,1000
2000,3.3600405349884896,1000
2000,3.196865126222673,1000
2000,3.155076046631835,1000
2000,3.166089512834178,1000
2000,3.5587755351787727,1000
2000,3.208344761764173,1000
2000,3.303132113426053,1000
2000,3.191246703368135,1000
2000,3.6170513576805186,1000
2000,4.395296706856126,1000
2000,3.062565004392185,1000
2000,3.167496089584055,1000
2000,3.1490110685277344,1000
2000,3.2246669794334566,1000
2000,3.172667735829633,1000
2000,3.5310049796963083,1000
2000,3.270377894788944,1000
2000,3.299840847448643,1000
2000,3.2604654588871202,1000
2000,3.2142216917829494,1000
2000,3.2596348468246856,1000
2000,3.2854385584403873,1000
2000,3.327662480949317,1000
2000,3.203474725862916,1000
2000,3.1987849355941638,1000
2000,3.2461727244309437,1000
2000,3.276384158290808,1000
2000,3.336234936404269,1000
2000,3.2316605815137214,1000
2000,3.315563847018451,1000
2000,3.2695159257284874,1000
2000,3.3050362585501767,1000
2000,3.7454353478337357,1000
2000,3.3292061305048373,1000
2000,3.3538737703245123,1000
2000,3.4836955372652643,1000
2000,3.381119327596617,1000
2000,3.459051570901326,1000
2000,3.3543281828783513,1000
2000,3.4330009817147573,1000
2000,3.767755971477789,1000
2000,4.3468902974195105,1000
2000,3.321624881632115,1000
2000,3.469140236906943,1000
2000,3.376687982990447,1000
2000,5.85030029307431,1000
2000,4.9969043538922255,1000
2000,5.58503045552116,1000
2000,6.58830812872256,1000
2000,6.699625406536757,1000
2000,5.710981341106948,1000
2000,4.940967730122015,1000
2000,5.357110599344086,1000
2000,10.93999793730123,1000
2000,6.314164210444422,1000
2000,4.815667181268492,1000
2000,4.843547409062968,1000
2000,5.669650731594971,1000
2000,7.1949112741072305,1000
2000,4.946209957721236,1000
2000,6.693372321624555,1000
2000,5.77388824103747,1000
2000,7.287116675265425,1000
2000,6.606957736523518,1000
2000,6.038405828966197,1000
2000,5.5465756226489535,1000
2000,5.396948550517507,1000
2000,5.822185015521651,1000
2000,6.7515189424687225,1000
2000,9.71961390835021,1000
2000,6.349386619106821,1000
2000,5.944421714993185,1000
2000,6.491314943826908,1000
2000,4.995756516570165,1000
2000,6.114226333286183,1000
2000,5.94510339015807,1000
2000,4.644526477167816,1000
2000,7.244916340494739,1000
2000,5.2145710471657365,1000
2000,7.1423831246063445,1000
2000,9.038252112693145,1000
2000,6.076351355980579,1000
2000,5.591902645292793,1000
2000,5.685463606576696,1000
2000,5.975530285394041,1000
2000,6.390736921950337,1000
2000,6.818382959897077,1000
2000,5.267052209093144,1000
2000,6.817364280745024,1000
2000,5.324309475748493,1000
2000,5.226857803603439,1000
2000,5.677968569187309,1000
2000,4.73846366308854,1000
2000,6.405703563760707,1000
2000,5.77552983784115,1000
2000,6.061737286394776,1000
2000,5.733078656241526,1000
2000,5.29182553036754,1000
2000,6.158424925464728,1000
2000,6.995776712871388,1000
2000,5.986159766619741,1000
2000,6.432647310957331,1000
2000,5.892058038140526,1000
2000,15.117655376578421,1000
2000,32.53482055686283,1000
2000,22.615065339275784,1000
2000,26.279202773500728,1000
2000,7.436399347546697,1000
2000,12.97436296040444,1000
2000,22.96177387749292,1000
2000,7.131992877353043,1000
2000,6.687883312577698,1000
2000,6.603764640976482,1000
2000,8.072951273375162,1000
2000,8.549673756366126,1000
2000,10.280584506107488,1000
2000,15.161133180895384,1000
2000,20.45609699067926,1000
2000,11.360822893956634,1000
2000,7.090505448453588,1000
2000,8.721261101005616,1000
2000,26.29964260801401,1000
2000,7.075060903329362,1000
2000,10.592685767500676,1000
2000,10.351605495474287,1000
2000,6.7481730705733955,1000
2000,9.760952319424145,1000
2000,23.70825621956614,1000
2000,14.11461307453618,1000
2000,23.722027956829034,1000
2000,14.6192941746892,1000
2000,22.84486962910327,1000
2000,14.061501087165217,1000
2000,7.723750678461123,1000
2000,8.868580608041674,1000
2000,7.5160121874286725,1000
2000,12.356950283511248,1000
2000,23.05576197063278,1000
2000,16.703264600619576,1000
2000,26.28035446336961,1000
2000,12.192783625337272,1000
2000,10.239919924364262,1000
2000,8.19118373599911,1000
2000,6.9975398799020425,1000
2000,10.211095399972667,1000
2000,15.60521116901217,1000
2000,8.833463973391234,1000
2000,8.883022264816265,1000
2000,6.852316498700248,1000
2000,5.964924387247961,1000
2000,12.200227621832491,1000
2000,10.298195813335862,1000
2000,9.570327592202176,1000
2000,13.233787250781416,1000
2000,8.787259302597636,1000
2000,5.960089675413992,1000
2000,5.878595944000996,1000
2000,11.580945931984399,1000
2000,10.159452728677177,1000
2000,6.922009257327252,1000
2000,9.150462643577882,1000
2000,7.3086224016718075,1000
2000,7.070770558984693,1000
2000,6.712488123008561,1000
2000,7.154509296805425,1000
2000,5.581825557272325,1000
2000,6.565717262020283,1000
2000,6.7208098840635255,1000
2000,8.595976263564555,1000
2000,7.2404616621775135,1000
2000,6.550296058227351,1000
2000,13.460786406114401,1000
2000,6.806241216230959,1000
2000,9.406215686736013,1000
2000,5.918112515624618,1000
2000,5.809996221312361,1000
2000,6.033367297888847,1000
2000,11.113865500370748,1000
2000,7.427423134598506,1000
2000,13.213801682526922,1000
2000,7.680143724597796,1000
2000,12.367379796446043,1000
2000,11.096508992970886,1000
2000,9.346216034405655,1000
2000,6.371491826069066,1000
2000,7.782371315238798,1000
2000,9.695487064248569,1000
2000,11.59423966328319,1000
2000,8.219910239935997,1000
2000,6.830442502443447,1000
2000,6.941657953671583,1000
2000,11.138113821573977,1000
2000,5.904364445979043,1000
2000,7.493526987826272,1000
2000,8.129385638816967,1000
2000,7.825480668104285,1000
2000,5.83217583139423,1000
2000,6.600030709246398,1000
2000,8.993414784444784,1000
2000,5.950169411037941,1000
2000,7.530763355001882,1000
2000,6.871968917008482,1000
2000,7.0892007207996555,1000
2000,7.214246434324453,1000
2000,8.664862024602739,1000
2000,6.433458418498467,1000
2000,6.025742915927316,1000
2000,6.914126344730477,1000
2000,7.451165921268071,1000
2000,9.357817116124066,1000
2000,7.002445126197968,1000
2000,7.933565611138278,1000
2000,6.835837532595173,1000
2000,6.098291953731528,1000
2000,6.836358623314355,1000
2000,6.310684987070651,1000
2000,7.63194485900761,1000
2000,12.088009273688277,1000
2000,6.080077345422325,1000
2000,15.08881922311197,1000
2000,10.459557334320214,1000
2000,7.207335260661747,1000
2000,9.98793194674817,1000
2000,6.463356410977021,1000
2000,6.474228727370626,1000
2000,6.4367925163803195,1000
