Array Size, Run Time, Cutoff
100000,1.29124826,37000
100000,1.20259329,37100
100000,1.31260274,37200
100000,1.20364409,37300
100000,1.29894589,37400
100000,1.16718702,37500
100000,1.25185036,37600
100000,1.20858777,37700
100000,1.28629046,37800
100000,1.20922954,37900
100000,1.14357577,38000
100000,1.28239404,38100
100000,1.31002864,38200
100000,1.24799625,38300
100000,1.25224529,38400
100000,1.28400197,38500
100000,1.17035704,38600
100000,1.38734344,38700
100000,1.45571589,38800
100000,1.21068937,38900
100000,1.21276277,39000
100000,1.33783601,39100
100000,1.21719516,39200
100000,1.22334127,39300
100000,1.26204452,39400
100000,1.32336461,39500
100000,1.23537962,39600
100000,1.26759824,39700
100000,1.19347814,39800
100000,1.35998389,39900
100000,1.27643481,40000
100000,1.26339504,40100
100000,1.2533913,40200
100000,1.28509509,40300
100000,1.25563393,40400
100000,1.2543892,40500
100000,1.26918148,40600
100000,1.29199933,40700
100000,1.26662501,40800
100000,1.2691286,40900
100000,1.23181466,41000
100000,1.27160749,41100
100000,1.32465872,41200
100000,1.31078677,41300
100000,1.25321498,41400
100000,1.25149421,41500
100000,1.27320837,41600
100000,1.27660408,41700
100000,1.24839119,41800
100000,1.22645136,41900
100000,1.23421245,42000
100000,1.22504794,42100
100000,1.24919515,42200
100000,1.34866841,42300
100000,1.24979107,42400
100000,1.24655406,42500
100000,1.24277047,42600
100000,1.34470147,42700
100000,1.19167979,42800
100000,1.23715328,42900
100000,1.24590876,43000
100000,1.32531459,43100
100000,1.13815605,43200
100000,1.35062544,43300
100000,1.28555702,43400
100000,1.25427637,43500
100000,1.36896152,43600
100000,1.217107,43700
100000,1.22965311,43800
100000,1.27544749,43900
100000,1.2574076,44000
100000,1.28152308,44100
100000,1.26633939,44200
100000,1.26341267,44300
100000,1.27607162,44400
100000,1.237654,44500
100000,1.23650094,44600
100000,1.2806627,44700
100000,1.30803987,44800
100000,1.24001653,44900
100000,1.28415713,45000
100000,1.29973223,45100
100000,1.20906381,45200
100000,1.24908584,45300
100000,1.24729808,45400
100000,1.19061841,45500
100000,1.23554887,45600
100000,1.60894562,45700
100000,1.19635196,45800
100000,1.27108914,45900
100000,1.26679074,46000
100000,1.28248925,46100
100000,1.24968177,46200
100000,1.29156209,46300
100000,1.30412583,46400
100000,1.25320793,46500
100000,1.26949179,46600
100000,1.57386375,46700
100000,1.41402597,46800
100000,1.3459991,46900
100000,1.30285641,47000
100000,1.26024617,47100
100000,1.27167801,47200
100000,1.30019768,47300
100000,1.26635703,47400
100000,1.22801345,47500
100000,1.3215169,47600
100000,1.2765406,47700
100000,1.27792286,47800
100000,1.21175075,47900
100000,1.27364914,48000
100000,1.26134986,48100
100000,1.25801763,48200
100000,1.2599535,48300
100000,1.26855735,48400
100000,1.27341994,48500
100000,1.37471976,48600
100000,1.1845534,48700
100000,1.29782104,48800
100000,1.23808771,48900
100000,1.27388539,49000
100000,1.24806678,49100
100000,1.27146997,49200
100000,1.27742214,49300
100000,1.28826159,49400
100000,1.20517092,49500
100000,1.24055956,49600
100000,1.34529387,49700
100000,1.28337784,49800
100000,1.2637265,49900
